Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú
Đại học Sao Đỏ,7340301,Kế toán,A00; A09; C04; D01,16,
Đại học Sao Đỏ,7540106,Đảm bảo chất lượng và An toàn thực phẩm,A00; A09; B00; D01,16,
Đại học Sao Đỏ,7540101,Công nghệ thực phẩm,A00; A09; B00; D01,16,
Đại học Sao Đỏ,7220204,Ngôn ngữ Trung Quốc,D01; D05; D66; D71,17,
Đại học Sao Đỏ,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,16,
Đại học Sao Đỏ,7310630,Việt Nam học (Hướng dẫn du lịch),C00; C20; D01; D15,16,
Đại học Sao Đỏ,7810103,Quản trị dịch vụ du lịch và lữ hành,C00; C20; D01; D15,16,
Đại Học Sài Gòn,7140114,Quản lý giáo dục,D01,21.15,
Đại Học Sài Gòn,7140114,Quản lý giáo dục,C04,22.15,
Đại Học Sài Gòn,7210205,Thanh nhạc,N02,23.25,
Đại Học Sài Gòn,7220201,Ngôn ngữ Anh (CN Thương mại và Du lịch),D01,24.24,
Đại Học Sài Gòn,7310401,Tâm lí học,D01,22.7,
Đại Học Sài Gòn,7310601,Quốc tế học,D01,18,
Đại Học Sài Gòn,7310630,Việt Nam học (CN Văn hóa - Du lịch),C00,22.25,
Đại Học Sài Gòn,7320201,Thông tin - Thư viện,D01; C04,19.95,
Đại Học Sài Gòn,7340101,Quản trị kinh doanh,D01,22.16,
Đại Học Sài Gòn,7340101,Quản trị kinh doanh,A01,23.16,
Đại Học Sài Gòn,7340120,Kinh doanh quốc tế,D01,24.48,
Đại Học Sài Gòn,7340120,Kinh doanh quốc tế,A01,25.48,
Đại Học Sài Gòn,7340201,Tài chính - Ngân hàng,D01,22.44,
Đại Học Sài Gòn,7340201,Tài chính - Ngân hàng,C01,23.44,
Đại Học Sài Gòn,7340301,Kế toán,D01,22.65,
Đại Học Sài Gòn,7340301,Kế toán,C01,23.65,
Đại Học Sài Gòn,7340406,Quản trị văn phòng,D01,21.63,
Đại Học Sài Gòn,7340406,Quản trị văn phòng,C04,22.63,
Đại Học Sài Gòn,7380101,Luật,D01,22.8,
Đại Học Sài Gòn,7380101,Luật,C03,23.8,
Đại Học Sài Gòn,7440301,Khoa học môi trường,A00,15.45,
Đại Học Sài Gòn,7440301,Khoa học môi trường,B00,16.45,
Đại Học Sài Gòn,7460112,Toán ứng dụng,A00,24.15,
Đại Học Sài Gòn,7460112,Toán ứng dụng,A01,23.15,
Đại Học Sài Gòn,7480103,Kỹ thuật phần mềm,A00; A01,24.94,
Đại Học Sài Gòn,7480201,Công nghệ thông tin,A00; A01,24.28,
Đại Học Sài Gòn,7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),A00; A01,23.38,
Đại Học Sài Gòn,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,23.25,
Đại Học Sài Gòn,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,22.25,
Đại Học Sài Gòn,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,22.55,
Đại Học Sài Gòn,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,21.55,
Đại Học Sài Gòn,7510406,Công nghệ kỹ thuật môi trường,A00,15.5,
Đại Học Sài Gòn,7510406,Công nghệ kỹ thuật môi trường,B00,16.5,
Đại Học Sài Gòn,7520201,Kĩ thuật điện,A00,20,
Đại Học Sài Gòn,7520201,Kĩ thuật điện,A01,19,
Đại Học Sài Gòn,7520207,Kĩ thuật điện tư - viễn thông,A00,22.3,
Đại Học Sài Gòn,7520207,Kĩ thuật điện tư - viễn thông,A01,21.3,
Đại Học Sài Gòn,7810101,Du lịch,D01; C00,24.45,
Đại Học Sài Gòn,7140201,Giáo dục mầm non,M01; M02,19,
Đại Học Sài Gòn,7140202,Giáo dục tiểu học,D01,23.1,
Đại Học Sài Gòn,7140205,Giáo dục chính trị,C00; C19,25.5,
Đại Học Sài Gòn,7140209,Sư phạm Toán học,A00,27.33,
Đại Học Sài Gòn,7140209,Sư phạm Toán học,A01,26.33,
Đại Học Sài Gòn,7140211,Sư phạm Vật lí,A00,25.9,
Đại Học Sài Gòn,7140212,Sư phạm Hóa học,A00,26.28,
Đại Học Sài Gòn,7140213,Sư phạm Sinh học,B00,23.55,
Đại Học Sài Gòn,7140217,Sư phạm Ngữ văn,C00,26.81,
Đại Học Sài Gòn,7140218,Sư phạm Lịch sử,C00,26.5,
Đại Học Sài Gòn,7140219,Sư phạm Địa lí,C00; C04,25.63,
Đại Học Sài Gòn,7140221,Sư phạm Âm nhạc,N01,23.5,
Đại Học Sài Gòn,7140222,Sư phạm Mĩ thuật,H00,18,
Đại Học Sài Gòn,7140231,Sư phạm Tiếng Anh,D01,26.18,
Đại Học Sài Gòn,7140247,Sư phạm khoa học tự nhiên,A00; B00,23.95,
Đại Học Sài Gòn,7140249,Sư phạm Lịch sử - Địa lí,C00,24.75,
Đại Học Quốc Tế Sài Gòn,7380107,Luật kinh tế quốc tế,A00; A01; D01; C00,18,
Đại Học Quốc Tế Sài Gòn,7480101,Khoa học máy tính,A00; A01; D01; D07,18,
Đại Học Quốc Tế Sài Gòn,7340101,Quản trị kinh doanh,A00; A01; A07; D01,17,
Đại Học Quốc Tế Sài Gòn,7220201,Ngôn ngữ Anh,D01; D11; D12; D15,17,
Đại Học Quốc Tế Sài Gòn,7340301,Kế toán,A00; A01; C01; D01,17,
Đại Học Quốc Tế Sài Gòn,7810201,Quản trị Khách sạn,A00; A01; A07; D01,17,
Đại Học Quốc Tế Sài Gòn,7510605,Logistics & Quản lý chuỗi cung ứng,A00; A01; A07; D01,17,
Đại Học Quốc Tế Sài Gòn,7310401,Tâm lý học,D01; C00; D14; D15,17,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7480201,Công nghệ thông tin,A00; A01; D01; D07; K00; K01; Q00,17,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7480101,Khoa học máy tính,A00; A01; D01; D07; K00; K01; Q00,17,Chỉ xét TN THPT
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7480103,Kỹ thuật phần mềm,A00; A01; D01; D07; K00; K01; Q00,17,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; D01; D07; K00; K01; Q00,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D01; D07; K00; K01; Q00,17,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510202,Công nghệ chế tạo máy,A00; A01; D01; D07; K00; K01; Q00,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510201,Công nghệ kỹ thuật cơ khí,A00; A01; D01; D07; K00; K01; Q00,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7520118,Kỹ thuật hệ thống công nghiệp,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510203,Công nghệ kỹ thuật cơ điện tử,A00; A01; D01; D07; K00; K01; Q00,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01; D07; K00; K01; Q00,17,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510211,Bảo dưỡng công nghiệp,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510210,Điện lạnh và điều hòa không khí,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7140246,Sư phạm công nghệ,A00; A01; D01; D07,23,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7540209,Công nghệ may,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7340123,Kinh doanh thời trang và dệt may,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7340101,Quản trị kinh doanh,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7340301,Kế toán,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7310101,Kinh tế,A00; A01; D01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7510401,Công nghệ kỹ thuật hóa học,A00; B00; A01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7540103,Công nghệ hóa thực phẩm,A00; B00; A01; D07,15,
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,7220201,Ngôn ngữ Anh,A00; A01; D09; D07,15,
Đại Học Sư Phạm Kỹ Thuật Vinh,7140246,Sư phạm công nghệ,A00; A01; B00; D01,19,
Đại Học Sư Phạm Kỹ Thuật Vinh,7340101,Quản trị kinh doanh,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7340301,Kế toán,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7340404,Quản trị nhân lực,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7480108,Công nghệ kỹ thuật máy tính,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7480201,Công nghệ thông tin,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7510201,Công nghệ kỹ thuật cơ khí,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7510202,Công nghệ chế tạo máy,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7510205,Công nghệ kỹ thuật ô tô,A00; A01; B00; D01,17,
Đại Học Sư Phạm Kỹ Thuật Vinh,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; A01; B00; D01,16,
Đại Học Sư Phạm Kỹ Thuật Vinh,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; B00; D01,17,
Đại Học Sư Phạm Kỹ Thuật Vinh,7519003,Công nghệ kỹ thuật khuôn mẫu,A00; A01; B00; D01,16,
Trường Sĩ Quan Công Binh - Hệ Quân sự - Đại học Ngô Quyền,7860228,Chỉ huy kỹ thuật Công binh,A00; A01,23.5,Thí sinh nam miền Bắc
Trường Sĩ Quan Công Binh - Hệ Quân sự - Đại học Ngô Quyền,7860228,Chỉ huy kỹ thuật Công binh,A00; A01,21.4,Thí sinh nam miền Nam
Đại Học Sư Phạm Hà Nội 2,7140201,Giáo dục Mầm non,M01; M05; M09; M11,33.43,
Đại Học Sư Phạm Hà Nội 2,7140202,Giáo dục Tiểu học,D01; A01; A00; C04,36.32,
Đại Học Sư Phạm Hà Nội 2,7140204,Giáo dục Công dân,D01; C00; D66; C19,34.92,
Đại Học Sư Phạm Hà Nội 2,7140206,Giáo dục Thể chất,T00; T01; T04; T05,32.83,
Đại Học Sư Phạm Hà Nội 2,7140209,Sư phạm Toán học,A00; A01; D01; D84,34.95,
Đại Học Sư Phạm Hà Nội 2,7140210,Sư phạm Tin học,A00; D01; A01; C01,24.3,
Đại Học Sư Phạm Hà Nội 2,7140211,Sư phạm Vật lý,A00; A01; C01; D01,34.03,
Đại Học Sư Phạm Hà Nội 2,7140212,Sư phạm Hoá học,A00; D07; B00,34.07,
Đại Học Sư Phạm Hà Nội 2,7140213,Sư phạm Sinh học,B00; B02; B03; B08,31.57,
Đại Học Sư Phạm Hà Nội 2,7140217,Sư phạm Ngữ văn,C00; D01; C14; D15,37.17,
Đại Học Sư Phạm Hà Nội 2,7140218,Sư phạm Lịch sử,C00; C03; C19; D14,38.67,
Đại Học Sư Phạm Hà Nội 2,7140231,Sư phạm Tiếng Anh,D01; A01; D11; D12,35.28,
Đại Học Sư Phạm Hà Nội 2,7480201,Công nghệ Thông tin,A00; D01; A01; C01,25.37,
Đại Học Sư Phạm Hà Nội 2,7220201,Ngôn ngữ Anh,D01; D01; D11; D12,32.73,
Đại Học Sư Phạm Hà Nội 2,7220204,Ngôn ngữ Trung Quốc,D01; D04; D14; D11,32.75,
Đại Học Sư Phạm Hà Nội 2,7310630,Việt Nam học,C00; D01; C14; D15,25.5,
Đại Học Đồng Tháp,7140201,Giáo dục mầm non,M00; M05; M07; M11,19,
Đại Học Đồng Tháp,7140202,Giáo dục tiểu học,C01; C03; C04; D01,19,
Đại Học Đồng Tháp,7140205,Giáo dục chính trị,C00; C19; D01; D14,24.25,
Đại Học Đồng Tháp,7140206,Giáo dục thể chất,T00; T05; T06; T07,18,
Đại Học Đồng Tháp,7140209,Sư phạm toán học,A00; A01; A02; A04,23.1,
Đại Học Đồng Tháp,7140210,Sư phạm tin học,A00; A01; A02; A04,19,
Đại Học Đồng Tháp,7140211,Sư phạm vật lý,A00; A01; A02; A04,22.85,
Đại Học Đồng Tháp,7140212,Sư phạm hoá học,A00; B00; D07; A06,23.95,
Đại Học Đồng Tháp,7140213,Sư phạm sinh học,A02; B00; D08; B02,21.85,
Đại Học Đồng Tháp,7140217,Sư phạm ngữ văn,C00; C19; D14; D15,21,
Đại Học Đồng Tháp,7140218,Sư phạm lịch sử,C00; C19; D14; D09,26,
Đại Học Đồng Tháp,7140219,Sư phạm địa lý,C00; C04; D10; A07,25,
Đại Học Đồng Tháp,7140221,Sư phạm âm nhạc,N00; N01,18,
Đại Học Đồng Tháp,7140222,Sư phạm mỹ thuật,H00; H07,18,
Đại Học Đồng Tháp,7140231,Sư phạm tiếng Anh,D01; D14; D15; D13,19,
Đại Học Đồng Tháp,7140246,Sư phạm công nghệ,A00; A01; A02; A04,19,
Đại Học Đồng Tháp,7140207,Sư phạm khoa học tự nhiên,A00; A02; B00,19,
Đại Học Đồng Tháp,7140249,Sư phạm Lịch sử và Địa lý,C00; D14; D15; A07,23.25,
Đại Học Đồng Tháp,7220201,Ngôn ngữ anh - Biên - phiên dịch - Tiếng Anh kinh doanh - Tiếng Anh du lịch,D01; D14; D15; D13,16,
Đại Học Đồng Tháp,7220204,Ngôn ngữ Trung Quốc,C00; D01; D14; D15,16,
Đại Học Đồng Tháp,7229042,Quản lý văn hoá,C00; C19; C20; D14,15,
Đại Học Đồng Tháp,7310630,Việt Nam học,C00; C19; C20; D01,15,
Đại Học Đồng Tháp,7340101,Quản trị kinh doanh,A00; A01; D01; D10,15.5,
Đại Học Đồng Tháp,7340201,Tài chính ngân hàng,A00; A01; D01; D10,15,
Đại Học Đồng Tháp,7340301,Kế toán,A00; A01; D01; D10,15.5,
Đại Học Đồng Tháp,7440301,Khoa học môi trường,A00; B00; D07; D08,15,
Đại Học Đồng Tháp,7480101,Khoa học máy tính,A00; A01; A02; A04,15,
Đại Học Đồng Tháp,7620109,Nông học,A00; B00; D07; D08,15,
Đại Học Đồng Tháp,7620301,Nuôi trồng thuỷ sản,A00; B00; D07; D08,15,
Đại Học Đồng Tháp,7760101,Công tác xã hội,C00; C19; C20; D14,15,
Đại Học Đồng Tháp,7850103,Quản lý đất đai,A00; A01; B00; D07,15,
Đại Học Đồng Tháp,51140201,Giáo dục mầm non,M00; M05; M07; M11,17,Cao đẳng
Đại Học Sư Phạm Hà Nội,7140201A,Giáo dục mầm non,M00,22.08,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140201B,Giáo dục mầm non - SP Tiếng Anh,M01,19.25,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140201C,Giáo dục mầm non - SP Tiếng Anh,M02,19.13,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140202A,Giáo dục Tiểu học,D01; D02; D03,26.15,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140202B,Giáo dục Tiểu học - SP Tiếng Anh,D01,26.55,TTNV <= 3
Đại Học Sư Phạm Hà Nội,7140203C,Giáo dục Đặc biệt,C00,27.5,TTNV <= 16
Đại Học Sư Phạm Hà Nội,7140203D,Giáo dục Đặc biệt,D01; D02; D03,24.85,TTNV <= 18
Đại Học Sư Phạm Hà Nội,7140204B,Giáo dục công dân,C19,27.5,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140204C,Giáo dục công dân,C20,27.5,TTNV <= 7
Đại Học Sư Phạm Hà Nội,7140205B,Giáo dục chính trị,C19,28.5,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140205C,Giáo dục chính trị,C20,28.5,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7140206A,Giáo dục Thể chất,T01,19.55,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140208C,Giáo dục Quốc phòng và An ninh,C00,26,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140208D,Giáo dục Quốc phòng và An ninh,D01; D02; D03,23.85,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7140209A,Sư phạm Toán học,A00,26.25,TTNV <= 10
Đại Học Sư Phạm Hà Nội,7140209B,Sư phạm Toán học (Dạy Toán bằng tiếng Anh),A00,27.7,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140209D,Sư phạm Toán học (Dạy Toán bằng tiếng Anh),D01,27.5,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140210A,SP Tin học,A00,23.55,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140210B,SP Tin học,A01,23.45,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7140211A,SP Vật lý,A00,25.35,TTNV <= 5
Đại Học Sư Phạm Hà Nội,7140211B,SP Vật lý,A01,25.55,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140211C,SP Vật lý (dạy Vật lý bằng tiếng Anh),A00,25.9,TTNV <= 14
Đại Học Sư Phạm Hà Nội,7140211D,SP Vật lý (dạy Vật lý bằng tiếng Anh),A01,26.1,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140212A,SP Hoá học,A00,25.8,TTNV <= 11
Đại Học Sư Phạm Hà Nội,7140212B,SP Hoá học (dạy Hoá học bằng tiếng Anh),D07,26,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7140212C,SP Hoá học,B00,26,TTNV <= 10
Đại Học Sư Phạm Hà Nội,7140213B,SP Sinh học,B00,23.63,TTNV <= 5
Đại Học Sư Phạm Hà Nội,7140213D,SP Sinh học,D08; D32; D34,20.78,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7140217C,SP Ngữ văn,C00,28.5,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140217D,SP Ngữ văn,D01; D02; D03,25.95,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140218C,SP Lịch sử,C00,28.5,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140218D,SP Lịch sử,D14,27.05,TTNV <= 18
Đại Học Sư Phạm Hà Nội,7140219B,SP Địa lý,C04,26.9,TTNV <= 5
Đại Học Sư Phạm Hà Nội,7140219C,SP Địa lý,C00,27.75,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140221A,Sư phạm Âm nhạc,N01,19.13,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140221B,Sư phạm Âm nhạc,N02,18.38,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7140222B,Sư phạm Mỹ thuật,H02,21,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140231A,SP Tiếng Anh,D01,27.39,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140233C,SP Tiếng Pháp,D15; D42; D44,23.51,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7140233D,SP Tiếng Pháp,D01; D02; D03,25.31,TTNV <= 8
Đại Học Sư Phạm Hà Nội,7140246A,SP Công nghệ,A00,19.15,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7140246C,SP Công nghệ,C01,19.3,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7140114C,Quản lí giáo dục,C20,26.5,TTNV <= 13
Đại Học Sư Phạm Hà Nội,7140114D,Quản lí giáo dục,D01; D02; D03,24.6,TTNV <= 16
Đại Học Sư Phạm Hà Nội,7220201,Ngôn ngữ Anh,D01,26.35,TTNV <= 8
Đại Học Sư Phạm Hà Nội,7220204A,Ngôn ngữ Trung Quốc,D01,26.05,TTNV <= 2
Đại Học Sư Phạm Hà Nội,7220204B,Ngôn ngữ Trung Quốc,D04,25.91,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7229001B,Triết học (Triết học Mác - Lênin),C19,23.5,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7229001C,Triết học (Triết học Mác - Lênin),C00,22.25,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7229030C,Văn học,C00,27,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7229030D,Văn học,D01; D02; D03,25.2,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7310201B,Chính trị học,C19,26,TTNV <= 16
Đại Học Sư Phạm Hà Nội,7310201C,Chính trị học,D66; D68; D70,20.45,TTNV <= 3
Đại Học Sư Phạm Hà Nội,7310401C,Tâm lý học (Tâm lý học trường học),C00,26.25,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7310401D,Tâm lý học (Tâm lý học trường học),D01; D02; D03,24.8,TTNV <= 9
Đại Học Sư Phạm Hà Nội,7310403C,Tâm lý học giáo dục,C00,26.75,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7310403D,Tâm lý học giáo dục,D01; D02; D03,25.5,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7310630C,Việt Nam học,C00,25.5,TTNV <= 5
Đại Học Sư Phạm Hà Nội,7310630D,Việt Nam học,D15,20.45,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7420101B,Sinh học,B00,17.63,TTNV <= 8
Đại Học Sư Phạm Hà Nội,7420101D,Sinh học,D08; D32; D34,19.15,TTNV <= 16
Đại Học Sư Phạm Hà Nội,7440112A,Hóa học,A00,20.05,TTNV <= 1
Đại Học Sư Phạm Hà Nội,7440112B,Hóa học,B00,19.7,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7460101B,Toán học,A00,24.35,TTNV <= 8
Đại Học Sư Phạm Hà Nội,7460101D,Toán học,D01,24.55,TTNV <= 6
Đại Học Sư Phạm Hà Nội,7480201A,Công nghệ thông tin,A00,23.9,TTNV <= 4
Đại Học Sư Phạm Hà Nội,7480201B,Công nghệ thông tin,A01,23.85,TTNV <= 12
Đại Học Sư Phạm Hà Nội,7760101C,Công tác xã hội,C00,24.25,TTN <= 4
